Time Core Metric Value
0.10061666729081 1 M1 0.10079720256472
0.10061666729081 2 M1 0.10079720256472
0.10061666729081 3 M1 0.10079720256472
0.10061666729081 4 M1 0.10079720256472
0.10061666729081 5 M1 0.10079720256472
0.10061666729081 6 M1 0.10079720256472
0.10061666729081 7 M1 0.10079720256472
0.10061666729081 8 M1 0.10079720256472
0.10061666729081 9 M1 0.10079720256472
0.10061666729081 10 M1 0.10079720256472
0.10061666729081 11 M1 0.10079720256472
0.10061666729081 12 M1 0.10079720256472
0.10061666729081 13 M1 0.10079720256472
0.10061666729081 14 M1 0.10079720256472
0.10061666729081 15 M1 0.10079720256472
0.10061666729081 16 M1 0.10079720256472
0.10061666729081 17 M1 0.10079720256472
0.10061666729081 18 M1 0.10079720256472
0.10061666729081 19 M1 0.10079720256472
0.10061666729081 20 M1 0.10079720256472
0.10061666729081 21 M1 0.10079720256472
0.10061666729081 22 M1 0.10079720256472
0.10061666729081 23 M1 0.10079720256472
0.10061666729081 24 M1 0.10079720256472
0.10061666729081 25 M1 0.10079720256472
0.10061666729081 26 M1 0.10079720256472
0.10061666729081 27 M1 0.10079720256472
0.10061666729081 28 M1 0.10079720256472
0.10061666729081 29 M1 0.10079720256472
0.10061666729081 30 M1 0.10079720256472
0.10061666729081 31 M1 0.10079720256472
0.10061666729081 32 M1 0.10079720256472
0.10061666729081 1 M2 0.07497966387512
0.10061666729081 2 M2 0.073539214263957
0.10061666729081 3 M2 0.069107043113838
0.10061666729081 4 M2 0.051829586945842
0.10061666729081 5 M2 0.061444635938855
0.10061666729081 6 M2 0.082590807478488
0.10061666729081 7 M2 0.058767865483637
0.10061666729081 8 M2 0.070971045578951
0.10061666729081 9 M2 0.092720540230452
0.10061666729081 10 M2 0.067227074814975
0.10061666729081 11 M2 0.072339620687649
0.10061666729081 12 M2 0.085497068230972
0.10061666729081 13 M2 0.084633152171668
0.10061666729081 14 M2 0.055414516885228
0.10061666729081 15 M2 0.071101324802308
0.10061666729081 16 M2 0.073343063663624
0.10061666729081 17 M2 0.037087599279287
0.10061666729081 18 M2 0.077895979337787
0.10061666729081 19 M2 0.092005674786903
0.10061666729081 20 M2 0.070814726811263
0.10061666729081 21 M2 0.032439333611928
0.10061666729081 22 M2 0.080634744088933
0.10061666729081 23 M2 0.040257068033871
0.10061666729081 24 M2 0.075714131228427
0.10061666729081 25 M2 0.058484981570231
0.10061666729081 26 M2 0.089525294437025
0.10061666729081 27 M2 0.079645175902997
0.10061666729081 28 M2 0.021114822384311
0.10061666729081 29 M2 0.043378905792777
0.10061666729081 30 M2 0.012263021846246
0.10061666729081 31 M2 0.029683066494911
0.10061666729081 32 M2 0.039076595357267
0.10061666729081 1 M3 2399.9512547798
0.10061666729081 2 M3 2402.0816880713
0.10061666729081 3 M3 2403.5884676553
0.10061666729081 4 M3 2405.7834551011
0.10061666729081 5 M3 2399.950904531
0.10061666729081 6 M3 2402.4989395125
0.10061666729081 7 M3 2399.9467674983
0.10061666729081 8 M3 2400.6728443149
0.10061666729081 9 M3 2399.950813994
0.10061666729081 10 M3 2399.9503123416
0.10061666729081 11 M3 2399.9509086405
0.10061666729081 12 M3 2399.9504198868
0.10061666729081 13 M3 2399.9499154658
0.10061666729081 14 M3 2399.9492457086
0.10061666729081 15 M3 2399.9484295758
0.10061666729081 16 M3 2399.9506975507
0.10061666729081 17 M3 2399.9511246266
0.10061666729081 18 M3 2403.2229859751
0.10061666729081 19 M3 2402.6778946092
0.10061666729081 20 M3 2404.2093229348
0.10061666729081 21 M3 2399.9492015268
0.10061666729081 22 M3 2402.2269735525
0.10061666729081 23 M3 2401.1376579675
0.10061666729081 24 M3 2402.1847451842
0.10061666729081 25 M3 2399.949132778
0.10061666729081 26 M3 2399.949910817
0.10061666729081 27 M3 2399.9484743792
0.10061666729081 28 M3 2399.9508533713
0.10061666729081 29 M3 2399.948004622
0.10061666729081 30 M3 2399.9501239583
0.10061666729081 31 M3 2399.9490218512
0.10061666729081 32 M3 2399.949738266
0.10061666729081 1 M4 1.2769219660039
0.10061666729081 2 M4 1.3241559679564
0.10061666729081 3 M4 1.353954084769
0.10061666729081 4 M4 1.4666427822148
0.10061666729081 5 M4 1.3229283324691
0.10061666729081 6 M4 1.3263068692315
0.10061666729081 7 M4 1.0533849078732
0.10061666729081 8 M4 1.3698847952977
0.10061666729081 9 M4 1.0202553842707
0.10061666729081 10 M4 1.1452001748659
0.10061666729081 11 M4 1.2299571967444
0.10061666729081 12 M4 1.0714133935771
0.10061666729081 13 M4 1.0881193102362
0.10061666729081 14 M4 1.2009566564688
0.10061666729081 15 M4 1.1160460401902
0.10061666729081 16 M4 1.1502142233206
0.10061666729081 17 M4 1.2858091459716
0.10061666729081 18 M4 1.3841438326048
0.10061666729081 19 M4 1.3838495147278
0.10061666729081 20 M4 1.1435536146018
0.10061666729081 21 M4 2.0820727199813
0.10061666729081 22 M4 1.3078795717146
0.10061666729081 23 M4 1.5723037725665
0.10061666729081 24 M4 1.2240502879388
0.10061666729081 25 M4 1.6146088357654
0.10061666729081 26 M4 1.3562035212799
0.10061666729081 27 M4 1.2890248106672
0.10061666729081 28 M4 1.4704646787198
0.10061666729081 29 M4 1.3740728183853
0.10061666729081 30 M4 1.1820928736164
0.10061666729081 31 M4 1.1523229486974
0.10061666729081 32 M4 1.2701383740651
0.10061666729081 1 M5 0.013066693745321
0.10061666729081 2 M5 0.016652786658482
0.10061666729081 3 M5 0.022526569882009
0.10061666729081 4 M5 0.042090396731253
0.10061666729081 5 M5 0.016824786268245
0.10061666729081 6 M5 0.028142026868684
0.10061666729081 7 M5 0.015800799519549
0.10061666729081 8 M5 0.023923206143175
0.10061666729081 9 M5 0.018538535520704
0.10061666729081 10 M5 0.029431104374651
0.10061666729081 11 M5 0.0109708708629
0.10061666729081 12 M5 0.015357559907909
0.10061666729081 13 M5 0.021009790233041
0.10061666729081 14 M5 0.03039069502904
0.10061666729081 15 M5 0.027364043406002
0.10061666729081 16 M5 0.026716555396401
0.10061666729081 17 M5 0.0022194155120797
0.10061666729081 18 M5 0.013574069335211
0.10061666729081 19 M5 0.020297191224923
0.10061666729081 20 M5 0.025450725543106
0.10061666729081 21 M5 0.032068393917272
0.10061666729081 22 M5 0.024711887516632
0.10061666729081 23 M5 0.034641477816624
0.10061666729081 24 M5 0.022637790183599
0.10061666729081 25 M5 0.041911590553345
0.10061666729081 26 M5 0.024271721407908
0.10061666729081 27 M5 0.012071685297398
0.10061666729081 28 M5 0.023496123733811
0.10061666729081 29 M5 0.049124846609433
0.10061666729081 30 M5 0.051593417054062
0.10061666729081 31 M5 0.048190771065303
0.10061666729081 32 M5 0.045356850984208
0.10061666729081 1 M6 0.0019438386163319
0.10061666729081 2 M6 0.0020594570933084
0.10061666729081 3 M6 0.0023527307756594
0.10061666729081 4 M6 0.0040486225787757
0.10061666729081 5 M6 0.0015881702208863
0.10061666729081 6 M6 0.0025372264547961
0.10061666729081 7 M6 0.0020069591732809
0.10061666729081 8 M6 0.001701788832162
0.10061666729081 9 M6 0.001855843036052
0.10061666729081 10 M6 0.0026089606230099
0.10061666729081 11 M6 0.0013718955117069
0.10061666729081 12 M6 0.0020912950739357
0.10061666729081 13 M6 0.0021073143893481
0.10061666729081 14 M6 0.0031799365833189
0.10061666729081 15 M6 0.0024773138993121
0.10061666729081 16 M6 0.0024579630880842
0.10061666729081 17 M6 0.00047657714018664
0.10061666729081 18 M6 0.0022866239522191
0.10061666729081 19 M6 0.0022732336151979
0.10061666729081 20 M6 0.0024863278251894
0.10061666729081 21 M6 0.0027158567962402
0.10061666729081 22 M6 0.0026042896060421
0.10061666729081 23 M6 0.0029338946767841
0.10061666729081 24 M6 0.0024765611394398
0.10061666729081 25 M6 0.0038456444819555
0.10061666729081 26 M6 0.0023521247800117
0.10061666729081 27 M6 0.0018570833763616
0.10061666729081 28 M6 0.0047383918592299
0.10061666729081 29 M6 0.0044664336505873
0.10061666729081 30 M6 0.0028695918313247
0.10061666729081 31 M6 0.0041309780416325
0.10061666729081 32 M6 0.00472373171734
0.10061666729081 1 M7 0.14876285112506
0.10061666729081 2 M7 0.12367041838367
0.10061666729081 3 M7 0.10444247783762
0.10061666729081 4 M7 0.096188748341483
0.10061666729081 5 M7 0.09439467435517
0.10061666729081 6 M7 0.090157914589281
0.10061666729081 7 M7 0.12701630514316
0.10061666729081 8 M7 0.071135483345214
0.10061666729081 9 M7 0.10010731613505
0.10061666729081 10 M7 0.088646371872374
0.10061666729081 11 M7 0.12504891624841
0.10061666729081 12 M7 0.13617365561171
0.10061666729081 13 M7 0.10030154351727
0.10061666729081 14 M7 0.10463520430449
0.10061666729081 15 M7 0.090531719401117
0.10061666729081 16 M7 0.092001496885158
0.10061666729081 17 M7 0.21473092244005
0.10061666729081 18 M7 0.16845530222006
0.10061666729081 19 M7 0.11199744782454
0.10061666729081 20 M7 0.097691824972859
0.10061666729081 21 M7 0.084689517137853
0.10061666729081 22 M7 0.10538610635425
0.10061666729081 23 M7 0.084693115354802
0.10061666729081 24 M7 0.10939942102803
0.10061666729081 25 M7 0.091756109257193
0.10061666729081 26 M7 0.096908033034907
0.10061666729081 27 M7 0.15383795473544
0.10061666729081 28 M7 0.2016669605979
0.10061666729081 29 M7 0.090920052862408
0.10061666729081 30 M7 0.055619340512333
0.10061666729081 31 M7 0.085721351833831
0.10061666729081 32 M7 0.10414593638753
0.21848571672542 1 M1 0.11416105342266
0.21848571672542 2 M1 0.11416105342266
0.21848571672542 3 M1 0.11416105342266
0.21848571672542 4 M1 0.11416105342266
0.21848571672542 5 M1 0.11416105342266
0.21848571672542 6 M1 0.11416105342266
0.21848571672542 7 M1 0.11416105342266
0.21848571672542 8 M1 0.11416105342266
0.21848571672542 9 M1 0.11416105342266
0.21848571672542 10 M1 0.11416105342266
0.21848571672542 11 M1 0.11416105342266
0.21848571672542 12 M1 0.11416105342266
0.21848571672542 13 M1 0.11416105342266
0.21848571672542 14 M1 0.11416105342266
0.21848571672542 15 M1 0.11416105342266
0.21848571672542 16 M1 0.11416105342266
0.21848571672542 17 M1 0.11416105342266
0.21848571672542 18 M1 0.11416105342266
0.21848571672542 19 M1 0.11416105342266
0.21848571672542 20 M1 0.11416105342266
0.21848571672542 21 M1 0.11416105342266
0.21848571672542 22 M1 0.11416105342266
0.21848571672542 23 M1 0.11416105342266
0.21848571672542 24 M1 0.11416105342266
0.21848571672542 25 M1 0.11416105342266
0.21848571672542 26 M1 0.11416105342266
0.21848571672542 27 M1 0.11416105342266
0.21848571672542 28 M1 0.11416105342266
0.21848571672542 29 M1 0.11416105342266
0.21848571672542 30 M1 0.11416105342266
0.21848571672542 31 M1 0.11416105342266
0.21848571672542 32 M1 0.11416105342266
0.21848571672542 1 M2 0.0838086274358
0.21848571672542 2 M2 0.10731244275963
0.21848571672542 3 M2 0.097776197413925
0.21848571672542 4 M2 0.10012735056244
0.21848571672542 5 M2 0.10056548772126
0.21848571672542 6 M2 0.086787016196048
0.21848571672542 7 M2 0.083598720047896
0.21848571672542 8 M2 0.11529533213397
0.21848571672542 9 M2 0.11604163523469
0.21848571672542 10 M2 0.11611268821998
0.21848571672542 11 M2 0.10581383543273
0.21848571672542 12 M2 0.11323416504733
0.21848571672542 13 M2 0.10629780904972
0.21848571672542 14 M2 0.11706134255066
0.21848571672542 15 M2 0.10541494109425
0.21848571672542 16 M2 0.096903819677739
0.21848571672542 17 M2 0.085489871080523
0.21848571672542 18 M2 0.12032608729689
0.21848571672542 19 M2 0.11536355256005
0.21848571672542 20 M2 0.12080605633017
0.21848571672542 21 M2 0.10445531053413
0.21848571672542 22 M2 0.11339307236913
0.21848571672542 23 M2 0.10688277077776
0.21848571672542 24 M2 0.11855621729952
0.21848571672542 25 M2 0.11505048901577
0.21848571672542 26 M2 0.11680538020002
0.21848571672542 27 M2 0.080254123632442
0.21848571672542 28 M2 0.1189365307496
0.21848571672542 29 M2 0.11578961296642
0.21848571672542 30 M2 0.10679134336656
0.21848571672542 31 M2 0.1183690798876
0.21848571672542 32 M2 0.11691339945805
0.21848571672542 1 M3 2400.021409884
0.21848571672542 2 M3 2401.6728612908
0.21848571672542 3 M3 2399.9802062682
0.21848571672542 4 M3 2401.7660165963
0.21848571672542 5 M3 2401.0546579815
0.21848571672542 6 M3 2399.9502175475
0.21848571672542 7 M3 2400.2473024355
0.21848571672542 8 M3 2400.9985459833
0.21848571672542 9 M3 2399.9496132293
0.21848571672542 10 M3 2399.9488589231
0.21848571672542 11 M3 2399.9888315975
0.21848571672542 12 M3 2399.9493641025
0.21848571672542 13 M3 2399.9892749396
0.21848571672542 14 M3 2399.9510502666
0.21848571672542 15 M3 2399.9503198871
0.21848571672542 16 M3 2399.9930740494
0.21848571672542 17 M3 2399.9804870477
0.21848571672542 18 M3 2401.4808087939
0.21848571672542 19 M3 2399.9624167563
0.21848571672542 20 M3 2401.4545720367
0.21848571672542 21 M3 2402.3781031026
0.21848571672542 22 M3 2400.028610278
0.21848571672542 23 M3 2400.5701055756
0.21848571672542 24 M3 2401.2006230352
0.21848571672542 25 M3 2399.9496635095
0.21848571672542 26 M3 2399.9493886324
0.21848571672542 27 M3 2400.0305168099
0.21848571672542 28 M3 2399.954279833
0.21848571672542 29 M3 2399.9863212673
0.21848571672542 30 M3 2399.9591570277
0.21848571672542 31 M3 2399.9497797038
0.21848571672542 32 M3 2399.9842255746
0.21848571672542 1 M4 5.8021638634118
0.21848571672542 2 M4 1.554133402792
0.21848571672542 3 M4 5.250657693867
0.21848571672542 4 M4 1.6369752411422
0.21848571672542 5 M4 3.7893432529192
0.21848571672542 6 M4 8.0919097454628
0.21848571672542 7 M4 1.2934712197801
0.21848571672542 8 M4 1.6560037631656
0.21848571672542 9 M4 1.5906552057469
0.21848571672542 10 M4 1.6351967946328
0.21848571672542 11 M4 1.3315113786352
0.21848571672542 12 M4 1.4917781379729
0.21848571672542 13 M4 1.4245101501902
0.21848571672542 14 M4 1.589140573442
0.21848571672542 15 M4 3.721831036825
0.21848571672542 16 M4 1.428776015904
0.21848571672542 17 M4 1.1726471675173
0.21848571672542 18 M4 1.612265503115
0.21848571672542 19 M4 1.4975670066819
0.21848571672542 20 M4 1.6400917479607
0.21848571672542 21 M4 1.6723000223596
0.21848571672542 22 M4 1.4553386990107
0.21848571672542 23 M4 1.3811840093966
0.21848571672542 24 M4 1.5792482613065
0.21848571672542 25 M4 1.5268128562013
0.21848571672542 26 M4 1.5466651873963
0.21848571672542 27 M4 7.0719225649403
0.21848571672542 28 M4 1.5360929133479
0.21848571672542 29 M4 1.5565664924154
0.21848571672542 30 M4 1.5595090967971
